"","Paises/Entidades","Tipo de conflicto","Numero del proceso","Nombre del proceso","Region","Id del acuerdo","Nombre del acuerdo","Fecha","Definicion y estado","Tipo de conflicto2","Fase del acuerdo","Grupo infancia","Grupo discapacitados","Grupo ancianos","Grupo migrantes","Grupo racial","Grupo religion","Grupo indigenas","Grupo otros","Grupo refugiados","Grupo social","Estado - autodeterminacion","Estado - referendum","Estado - secesion","Estado - unificacion","Estado - fronteras","Constitucion reforma o creacion","Elecciones","Reparto de territorios","Reparto economico","Reparto militar","Igualdad de genero","Democracia","Derechos civiles","Derechos socioeconomicos","Desarrollo","Medio ambiente","Seguridad","Alto el fuego","Corrupcion","Crimer organizado","Terrorismo","Justicia","Grupo infancia bin","Grupo discapacitados bin","Grupo ancianos bin","Grupo migrantes bin","Grupo racial bin","Grupo religion bin","Grupo indigenas bin","Grupo otros bin","Grupo refugiados bin","Grupo social bin","Constitucion reforma o creacion bin","Elecciones bin","Reparto de territorios bin","Reparto economico bin","Reparto militar bin","Igualdad de genero bin","Democracia bin","Desarrollo bin","Alto el fuego bin","Corrupcion bin","Crimer organizado bin","Justicia bin","PAISES"
"57","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1730,"Agreement to Extend the Ceasefire for a Period of 3 Days",1993-09-10,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"58","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1729,"Agreement on the Resumption of the Ceasefire for a Period of 11 Days and a Meeting between the leaders of Azerbajan and Nagorno-Karabakh",1993-08-30,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"59","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1728,"Agreement on the Resumption of the Ceasefire for a Period of 5 Days and a Meeting Between the Leaders of Azerbaijan and Nagorno Karabakh",1993-08-17,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"60","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1727,"Agreement to Extend the Ceasefire for a Period of 3 Days",1993-08-05,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"61","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1726,"Agreement to Extend the Ceasefire for a Period of 7 Days",1993-07-28,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"62","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1725,"Agreement to a Meeting between the Officials of Azerbaijan and Nagorno-Karabakh on 28 July 1993",1993-07-27,"Unilateral document","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"63","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1724,"Agreement on a Universal Ceasefire for a Period of 3 Days",1993-07-25,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"64","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1723,"Agreement on a Universal Ceasefire for a Period of 3 Days",1993-07-24,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"65","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1722,"Agreement on the Cessation of Hostilities in the Area between Magadiz and Agdam",1993-06-27,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"66","Armenia/Azerbaijan/Nagorno-Karabakh","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1721,"Agreement on the Cessation of Shelling of Stepanakert and Agdam",1993-06-17,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE"
"67","Armenia/Azerbaijan/(Nagorno-Karabakh)","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1683,"Joint Statement of the Heads of State in Tehran",1992-05-07,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","1",2,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","ARM AZE"
"68","Armenia/Azerbaijan/Russia/(Nagorno-Karabakh)","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1925,"Joint Statement of the Presidents of the Azerbaijan, Armenia and Russia on Karabakh Conflict Settlement",2016-06-20,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE RUS"
"69","Armenia/Azerbaijan/Russia/(Nagorno-Karabakh)","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",1685,"Joint Statement of the Presidents of Azerbaijan, Armenia and the Russian Federation on the settlement of the Nagorno Karabakh conflict",2010-10-27,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","0",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","ARM AZE RUS"
"70","Armenia/Azerbaijan/Russia/(Nagorno-Karabakh)","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",823,"Joint Declaration between the Republic of Armenia, the Republic of Azerbaijan and the Russian Federation",2008-11-02,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","ARM AZE RUS"
"71","Armenia/Azerbaijan/Russia/(Nagorno-Karabakh)","Government/territory",8,"Azerbaijan-Nagorno Karabakh: Process","Europe and Eurasia",611,"Zheleznovodsk Declaration",1991-09-23,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,2,0,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,0,"1","0",0,"0","0",1,0,0,"0",0,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","ARM AZE RUS"
"72","Bahrain","Government",10,"Bahrain: Reform-based peace process","Middle East and North Africa",1412,"His Majesty Delivers a Speech to Citizens Concerning Request to Amend Some Articles of the Constitution, 15 January 2012",2012-01-15,"Unilateral document","Intra","Imp",1,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",2,0,0,0,0,0,1,"0","0",1,"0","0",0,0,0,"0",0,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","BHR"
"73","Bahrain","Government",10,"Bahrain: Reform-based peace process","Middle East and North Africa",1415,"Bahrain National Dialogue Proposals, Executive Summary",2011-07-28,"Status unclear","Intra","SubComp",3,3,0,3,0,3,0,0,0,0,"0","0","0","0","0",0,1,0,0,0,3,1,"1","0",1,"0","1",0,3,0,"0",0,"1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","BHR"
"74","Bahrain","Government",10,"Bahrain: Reform-based peace process","Middle East and North Africa",1414,"Royal Order No.28 of 2011, Establishing an Independent Commission to Investigate and Report on the Events Which Occurred in Bahrain in February/March 2011",2011-06-29,"Unilateral document","Intra","SubPar",0,0,0,0,0,2,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BHR"
"75","Bahrain","Government",10,"Bahrain: Reform-based peace process","Middle East and North Africa",1413,"Speech by King Hamad Bin Isa Al-Khalifi on Reform, 1 June 2011",2011-06-01,"Unilateral document","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,2,0,0,0,0,1,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","BHR"
"76","Bahrain","Government",10,"Bahrain: Reform-based peace process","Middle East and North Africa",1437,"National Action Charter of Bahrain",2001-02-15,"Unilateral document","Intra","SubPar",1,1,1,0,2,3,0,0,0,2,"0","1","0","0","0",3,1,0,0,0,3,3,"1","1",1,"1","1",0,0,0,"0",0,"1","1","1","0","1","1","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","BHR"
"77","Bangladesh/Chittagong Hill Tracts","Government/territory",11,"Bangladesh-Chittagong Hills Tracts: peace process","Asia and Pacific",238,"Agreement between the National Committee on Chittagong Hill Tracts Constituted by the Government and The Parbattya Chattagram Janasanghati Samity",1997-12-02,"Multiparty signed/agreed","Intra","SubComp",2,0,0,0,0,0,3,3,3,0,"0","0","0","0","0",0,3,3,3,1,0,0,"0","0",3,"1","0",0,0,0,"0",0,"1","0","0","0","0","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","0","0","BGD"
"78","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",384,"Framework on Police Restructuring Agreement, Reform and Democratization in the Republika Srpska",1998-12-09,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,3,2,0,0,2,0,"0","0","0","0","0",0,0,0,0,3,3,2,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","BIH"
"79","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1212,"Joint Statement, Split, Croatia",1997-08-06,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,1,0,0,0,2,0,"0","0","0","0","0",0,0,0,0,0,3,1,"0","0",0,"0","0",0,0,0,"0",1,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","BIH"
"80","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",276,"Agreement on Special Parallel Relations between the Federal Republic of Yugoslavia and Republika Srpska",1997-02-28,"Multiparty signed/agreed","InterIntra","Imp",1,0,0,0,1,0,0,0,0,0,"0","0","1","0","0",0,0,0,0,0,1,1,"0","0",1,"1","1",0,0,1,"1",0,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","BIH"
"81","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1210,"Decisions on Mostar of 12 February 1997",1997-02-12,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,2,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",2,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","BIH"
"82","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1209,"UN Security Council Resolution 1088",1996-12-12,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,1,0,0,0,1,0,"0","0","1","0","1",0,1,0,0,0,0,1,"0","0",2,"0","1",0,0,0,"0",1,"0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","BIH"
"83","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1207,"Exchange of letters providing for establishment of Stabilization Force (SFOR)",1996-12-02,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BIH"
"84","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1903,"Joint Declaration (on normalisation of relations between Federal Republic of Yugoslavia and Bosnia and Herzegovina)",1996-10-03,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0",0,0,0,0,0,1,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","BIH"
"85","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",311,"Agreement on Restructuring the Police (Bonn-Petersburg Agreement)",1996-04-25,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,1,0,0,3,0,2,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","BIH"
"86","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1206,"Petersberg Declaration on the Federation of Bosnia and Herzegovina",1996-04-25,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,2,0,0,0,1,0,"0","0","0","0","0",0,1,3,2,1,3,2,"1","0",1,"0","0",0,0,0,"0",0,"0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","1","1","1","0","0","0","0","BIH"
"87","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1205,"Agreement on the Federation of Bosnia and Herzegovina, Sarajevo",1996-03-30,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0",2,1,3,2,0,0,0,"0","0",1,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","BIH"
"88","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1204,"UN Security Council Resolution 1035",1995-12-21,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BIH"
"89","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1203,"UN Security Council Resolution 1031",1995-12-15,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,1,0,"0","0","1","0","0",0,1,0,0,0,0,0,"0","0",1,"0","1",0,0,0,"0",1,"0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","BIH"
"90","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1320,"Agreement for the establishment of the Bosnian, Croatian and Serbian language texts of the Annexes to the General Framework Agreement 
",1995-12-14,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BIH"
"91","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1030,"Conclusions of the Peace Implementation Conference held at Lancaster House (London Conference)",1995-12-09,"Multiparty signed/agreed","InterIntra","Pre",0,0,0,0,1,0,0,0,2,0,"0","0","1","0","0",3,3,0,0,0,0,1,"1","0",1,"0","1",2,0,0,"0",1,"0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","1","1","0","0","1","BIH"
"92","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",389,"General Framework Agreement for Peace in Bosnia and Herzegovina (Dayton Peace Agreement)",1995-11-21,"Multiparty signed/agreed","Intra","SubComp",2,0,0,2,3,3,0,0,3,2,"0","0","0","0","1",3,3,3,2,3,3,1,"1","1",3,"0","0",3,0,0,"0",1,"1","0","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","BIH"
"93","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1289,"Agreement on Initialling the General Framework Agreement for Peace in Bosnia and Herzegovina",1995-11-21,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","BIH"
"94","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",2,"Dayton Agreement on Implementing the Federation of Bosnia and Herzegovina, Dayton",1995-11-10,"Multiparty signed/agreed","Intra","Imp",3,0,0,0,0,0,0,0,3,0,"0","0","0","0","0",0,2,3,0,2,0,0,"0","0",1,"1","0",0,0,1,"0",0,"1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","BIH"
"95","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1201,"Trilateral New York Declaration of Bosnia and Herzegovina, Croatia and Turkey",1995-10-23,"Multiparty signed/agreed","InterIntra","Ren",0,0,0,0,1,0,0,0,1,0,"0","0","1","0","1",1,0,1,0,0,0,1,"0","0",1,"0","0",0,0,0,"0",0,"0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","1","0","0","0","0","BIH"
"96","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",1645,"Declaration (unilateral ceasefire implementation)",1995-10-11,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","BIH"
"97","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",322,"Ceasefire Agreement for Bosnia and Herzegovina",1995-10-05,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",3,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","BIH"
"98","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",78,"Further Agreed Basic Principles (additional to those issued 8 September 1995, in Geneva)",1995-09-26,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0",2,2,0,0,0,0,2,"1","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","BIH"
"99","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",125,"Bosnia peace process","Europe and Eurasia",77,"Agreed Basic Principles signed on 8 September 1995 at Geneva",1995-09-08,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,2,0,"0","0","0","0","1",2,2,2,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","BIH"
"100","Bosnia and Herzegovina/Yugoslavia (former)","Government/territory",128,"Bosnia Local peace processes","Europe and Eurasia",1644,"Agreement on the disarmament of the able-bodied population in the Zepa enclave",1995-07-24,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,2,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","BIH"
